_id__$oid,last_updated__$date,is_deleted,custom_dosing_data__dosing_mode,custom_dosing_data__flow,custom_dosing_data__applied_dose,custom_dosing_data__applied_dose_outlet,raw_sewage__turbidity,raw_sewage__ph,raw_sewage__cod,raw_sewage__tss,raw_sewage__ammonia,raw_sewage__phosphate,raw_sewage__bod,pst_outlet__turbidity,pst_outlet__ph,pst_outlet__cod,pst_outlet__tss,pst_outlet__ammonia,pst_outlet__phosphate,pst_outlet__bod,at__ph,at__mlss,at__do,at__percent_settlement,at__svi,fst__time,fst__turbidity,fst__ph,fst__cod,fst__tss,fst__ammonia,fst__phosphate,fst__do,fst__bod,date,inlet_dosing,outlet_dosing,,,,,,,,
62bbff16e5038b00113f5860,2022-06-28T18:30:36.072Z,FALSE,automatic,0.58984375,0.001,0.03,241,7.48,360,242,44,3.5,153,115,7.42,200,120,41,2.9,81,7.5,1780,1.53,20,112.3595506,,7.14,7.65,20,8,32,0.5,1.46,4,6/28/2022,0,26.78250352,,,,,,,,
62bd32a3b542e70012919b56,2022-06-29T18:30:35.6Z,FALSE,automatic,0.53125,0.001,0.03,236,7.56,400,238,45,2.8,173,10.34,7.48,190,102,36,1.5,92,7.72,2360,1.46,22,93.22033898,,7.99,7.66,10,8,30,0.7,1.37,3,6/29/2022,0,42.42616267,,,,,,,,
62beb98282218700118007ea,2022-06-30T18:30:37.567Z,FALSE,automatic,0.49,0.001,0.03,532,7.49,460,540,32,2.2,185,96.73,7.39,190,100,30,2,81,7.64,1990,1.67,22,110.5527638,,7.96,7.71,20,8,30,0.5,1.53,6,6/30/2022,1.953125,52.87952969,,,,,,,,
62c0289774dd580012c9b5c7,2022-07-01T18:30:39.733Z,TRUE,automatic,0.71,0.001,0.03,374,7.7,460,376,36,2.6,,58.77,7.75,150,58,34,2.2,,7.68,2540,1.48,20,78.74015748,,8.81,7.84,20,9,28,0.8,1.11,,7/1/2022,0,68.50896337,,,,,,,,
62c278b4cf01dc0012cc2a68,2022-07-03T18:30:38.771Z,TRUE,automatic,0.48828125,0.001,0.03,374,7.7,460,376,36,2.6,168,58.77,7.75,150,58,34,2.2,66,7.68,2540,1.48,26,102.3622047,,8.81,7.84,20,9,28,0.8,1.11,5,7/1/2022,0,68.50896337,,,,,,,,
62c27919cf01dc0012cc2aa9,2022-07-03T18:30:38.771Z,TRUE,automatic,0.72265625,0.001,0.03,219,7.75,300,218,36,3.2,148,56.78,7.99,140,58,35,3,54,7.89,1720,1.43,18,104.6511628,,4.33,7.93,10,5,34,1.6,1.2,9,7/2/2022,0,58.06973128,,,,,,,,
62c279c2cf01dc0012cc2b24,2022-07-03T18:30:38.771Z,FALSE,automatic,0.47,0.001,0.03,247,7.46,380,248,40,1.5,165,65.17,7.36,140,66,30,0.7,66,7.62,1680,1.52,18,107.1428571,,5.24,7.67,20,6,28,0.5,1.44,4,7/3/2022,1.302083333,37.24114104,,,,,,,,
62c290accf01dc0012cc2c61,2022-07-03T18:30:38.771Z,FALSE,automatic,0.59765625,0.001,0.03,374,7.7,460,376,36,2.6,188,58.77,7.75,150,58,34,2.2,66,7.68,2540,1.48,26,102.3622047,,8.81,7.84,20,9,28,0.8,1.11,5,7/1/2022,0,68.50896337,,,,,,,,
62c53cd8e4db7c0012eee438,2022-07-05T18:30:34.906Z,FALSE,automatic,0.54,0.001,0.03,333,7.23,430,334,40,2.3,175,69.1,7.56,180,72,35,0.5,75,7.6,1960,1.56,16,81.63265306,,7.1,7.51,20,7,30,0.5,1.33,5,7/4/2022,0,107.656422,,,,,,,,
62c53d7ae4db7c0012eee517,2022-07-05T18:30:34.906Z,FALSE,automatic,0.53125,0.001,0.03,219,7.75,300,218,36,3.2,148,56.78,7.99,140,58,35,3,54,7.89,1720,1.43,18,104.6511628,,4.33,7.93,10,5,34,1.6,1.2,3,7/2/2022,0,58.06973128,,,,,,,,
62c56ce3e4db7c0012eee691,2022-07-05T18:30:34.906Z,FALSE,automatic,0.49,0.001,0.03,316,7.78,440,318,40,2,190,72.53,7.2,180,72,39,1.7,88,7.54,2380,1.57,24,100.8403361,,7.96,7.73,20,8,30,0.9,1.32,5,7/5/2022,0,0.764045907,,,,,,,,
62c6813348d99000119527d3,2022-07-06T18:30:39.578Z,FALSE,automatic,0.53515625,0.001,0.03,257,7.56,380,256,41,1.9,165,61,7.44,160,62,36,1.6,78,7.6,2440,1.46,26,106.557377,,5.9,7.98,20,6,30,0.7,1.3,4,7/6/2022,0,0.634607788,,,,,,,,
62c7d0df88683d0012394658,2022-07-07T18:30:37.577Z,TRUE,automatic,0.59,0.001,0.03,295,7.64,400,296,42,2.3,,66.9,7.39,150,70,36,1.6,,7.6,2960,1.5,22,74.32432432,,8.9,7.91,20,9,32,0.4,1.47,,7/7/2022,0,52.85242086,,,,,,,,
62c7dea688683d00123947a1,2022-07-07T18:30:37.577Z,FALSE,automatic,0.62,0.001,0.03,295,7.64,400,296,42,2.3,165,66.9,7.39,150,70,36,1.6,64,7.6,2960,1.5,27,91.21621622,,8.9,7.91,20,9,32,0.4,1.47,5,7/7/2022,0,52.85242086,,,,,,,,
62cbb00790c19a0012d2152a,2022-07-10T18:30:37.497Z,FALSE,automatic,0.5390625,0.001,0.03,309,7.41,370,310,44,2.3,155,68.5,7.35,140,70,37,1.5,68,7.4,2290,1.55,23,100.4366812,,7.92,7.62,20,8,30,0.5,1.45,4,7/8/2022,0,63.16620652,,,,,,,,
62cbb0c590c19a0012d2161b,2022-07-10T18:30:37.497Z,FALSE,automatic,0.45,0.001,0.03,218,7.48,370,220,40,2.4,160,88.14,7.55,180,90,38,1.8,73,7.66,2570,1.92,24,93.38521401,,13.67,7.69,40,14,30,0.5,1.36,8,7/9/2022,0.638137037,52.50183946,,,,,,,,
62cbb16d90c19a0012d2165c,2022-07-10T18:30:37.497Z,FALSE,automatic,0.40625,0.001,0.03,239,7.39,370,238,42,1.9,170,87,7.36,170,86,38,1.7,75,7.48,2460,1.62,25,101.6260163,,12.1,7.6,30,13,31,0.7,1.47,7,7/10/2022,0,32.03238767,,,,,,,,
62ce56c52a3aaf001160df9c,2022-07-12T18:30:39.662Z,FALSE,automatic,0.37890625,0.001,0.03,245,7.35,410,286,43,2.6,170,95.4,7.41,180,94,38,1.7,80,7.56,3230,1.6,28,86.6873065,,11.9,7.71,30,12,29,0.6,1.46,7,7/11/2022,0,42.45227784,,,,,,,,
62cfb3de8a8e9000122895a2,2022-07-13T18:30:39.538Z,FALSE,automatic,0.49,0.001,0.03,396,7.33,480,408,35,1.5,177,95.38,7.3,200,110,33,1.3,84,7.38,1840,1.2,19,103.2608696,,8.7,7.59,20,9,33,1,1.42,5,7/12/2022,0.651041667,42.47133413,,,,,,,,
62cfb53d8a8e90001228960d,2022-07-13T18:30:39.538Z,FALSE,automatic,0.47,0.001,0.03,249,7.24,380,248,40,2.6,200,89.1,7.26,180,86,36,1.9,80,7.6,2000,1.68,22,110,,7.99,7.64,20,8,30,0.9,1.57,4,7/13/2022,0,47.6771306,,,,,,,,
62d245a79fcd820012f13e4e,2022-07-15T18:30:40.289Z,FALSE,automatic,0.48,0.001,0.03,331,7.33,440,332,40,2.1,178,73,7.41,180,72,36,2,70,7.48,2350,1.56,22,93.61702128,,6.9,7.62,20,7,28,0.7,1.43,4,7/14/2022,0,42.03776092,,,,,,,,
62d2603d9fcd820012f13eff,2022-07-15T18:30:40.289Z,FALSE,automatic,0.44140625,0.001,0.03,262,7.39,390,264,39,2.6,172,87.6,7.38,180,90,37,2.1,90,7.44,1870,1.67,20,106.9518717,,8.96,7.64,20,9,31,0.5,1.53,5,7/15/2022,0,21.29579151,,,,,,,,
62d502a4b212bf0012825274,2022-07-17T18:30:36.218Z,FALSE,automatic,0.5,0.001,0.03,220,7.34,340,222,39,2,145,80.99,7.32,160,82,32,1.8,80,7.56,2110,1.78,22,104.2654028,,7.67,7.6,20,8,28,0.6,1.68,4,7/16/2022,0,47.68900881,,,,,,,,
62d502fbb212bf00128252b5,2022-07-17T18:30:36.218Z,FALSE,automatic,0.5546875,0.001,0.03,320,7.39,310,322,33,1.2,130,70.5,7.35,150,72,30,1,65,7.68,1710,1.81,18,105.2631579,,5.69,7.8,20,6,24,0.5,1.7,4,7/17/2022,0,52.90716713,,,,,,,,
62d6884576b30600121c4665,2022-07-18T18:30:38.147Z,FALSE,automatic,0.490234375,0.001,0.03,260,7.21,400,264,42,2,160,65.6,7.28,160,68,39,1.7,65,7.32,3050,2.2,32,104.9180328,,7.96,7.6,20,8,26,0.4,1.65,5,7/18/2022,0,21.64571224,,,,,,,,
62d8e241a210e400128e7a12,2022-07-20T18:30:38.848Z,FALSE,automatic,0.48828125,0.001,0.03,217,7.28,340,218,39,2.6,145,77.64,7.38,170,78,30,1,75,7.54,1760,1.84,17,96.59090909,,7.56,7.62,20,8,28,0.3,1.79,4,7/19/2022,0,47.67224627,,,,,,,,
62da3300071f5b0011889bbb,2022-07-21T18:30:39.936Z,FALSE,automatic,0.5,0.001,0.03,240,7.43,410,238,42,2.7,165,90,7.28,180,88,38,1.5,80,7.66,3060,1.98,28,91.50326797,,8.1,7.6,20,9,30,0.6,1.8,4,7/20/2022,0.651041667,52.90695008,,,,,,,,
62db877e3559da0012ceebc6,2022-07-22T18:30:36.798Z,FALSE,automatic,0.453125,0.001,0.03,281,7.25,390,286,36,1.9,160,65.4,7.21,150,66,35,1.6,65,7.47,1820,1.64,20,109.8901099,,8.6,7.61,20,9,29,0.4,1.43,5,7/21/2022,0,32.08332073,,,,,,,,
62dbd3a23559da0012ceee24,2022-07-22T18:30:36.798Z,FALSE,automatic,0.41796875,0.001,0.03,241,7.44,480,242,40,2.1,170,66,7.42,180,64,35,1.6,66,7.6,2120,1.56,22,103.7735849,,7.1,7.61,20,8,28,0.4,1.43,5,7/22/2022,0,52.91152944,,,,,,,,
62de23514e51030012d54c6e,2022-07-24T18:30:38.918Z,FALSE,automatic,0.43,0.001,0.03,239,7.31,360,240,38,2.2,150,69.72,7.35,160,70,36,1.4,65,7.4,2000,1.54,20,100,,5.97,7.62,20,6,25,0,1.47,4,7/23/2022,0,58.12488382,,,,,,,,
62de23de4e51030012d54caf,2022-07-24T18:30:38.918Z,FALSE,automatic,0.44,0.001,0.03,261,7.37,400,264,40,1.9,170,83,7.42,180,82,36,1.2,75,7.56,2160,1.64,22,101.8518519,,6.1,7.64,20,7,24,0.5,1.5,3,7/24/2022,0,32.07421776,,,,,,,,
62e0d3ce9cff05001286d74f,2022-07-26T18:30:39.202Z,FALSE,automatic,0.43,0.001,0.03,333,7.34,410,334,36,2.5,170,71.62,7.4,180,72,28,0.6,70,7.52,2140,1.59,22,102.8037383,,7.46,7.67,20,8,26,0.3,1.6,4,7/25/2022,0.614569099,42.50452468,,,,,,,,
62e0d5739cff05001286d790,2022-07-26T18:30:39.202Z,FALSE,automatic,0.44,0.001,0.03,199,7.34,360,200,39,2.8,150,73.64,7.28,160,74,30,1,70,7.49,1430,1.94,16,111.8881119,,6.52,7.69,20,7,28,0.5,1.87,4,7/26/2022,0,68.55040288,,,,,,,,
62e37c94f99ad7001202a076,2022-07-28T18:30:37.792Z,FALSE,automatic,0.4,0.001,0.03,312,7.37,430,318,38,2.9,172,82.4,7.32,180,84,36,2.5,75,7.59,2970,1.76,30,101.010101,,7.9,7.69,20,8,28,0.5,1.49,5,7/27/2022,0,73.7486133,,,,,,,,
62e4cb485075f700114d97cd,2022-07-29T18:30:38.778Z,FALSE,automatic,0.42578125,0.001,0.03,303,7.3,400,304,43,2.1,165,85.62,7.53,180,86,36,1.7,80,7.57,2450,1.67,24,97.95918367,,9.58,7.6,20,10,30,0.7,1.5,4,7/28/2022,0.651041667,50.31948465,,,,,,,,
62e77661e25c050011cdbf81,2022-07-31T18:30:36.888Z,FALSE,automatic,0.37890625,0.001,0.03,297,7.5,420,300,37,2.6,177,89.4,7.34,180,90,35,2.3,83,7.57,2500,1.62,20,80,,8.86,7.67,20,9,28,0.5,1.46,5,7/29/2022,0,86.7916004,,,,,,,,
62e77722e25c050011cdbfde,2022-07-31T18:30:36.888Z,FALSE,automatic,0.4,0.001,0.03,250,7.49,350,254,35,2.4,163,68.12,7.38,180,71,32,2.1,66,7.6,1710,1.72,18,105.2631579,,7.6,7.52,20,8,26,0.4,1.51,5,7/30/2022,0.651041667,44.90120403,,,,,,,,
62e7779ae25c050011cdc034,2022-07-31T18:30:36.888Z,FALSE,automatic,0.44140625,0.001,0.03,262,7.52,330,264,34,1.2,147,81.6,7.45,150,82,30,1.1,75,7.5,1500,1.65,15,100,,6.95,7.65,10,7,24,0,1.5,3,7/31/2022,0,68.5624759,,,,,,,,
62e9fe0d36d254001140335c,2022-08-02T18:30:40.86Z,FALSE,automatic,0.4140625,0.001,0.03,297,7.24,400,302,38,2.2,168,56.7,7.2,160,60,34,1.9,70,7.46,2300,1.53,23,100,,7.82,7.57,20,8,26,0.4,1.42,4,8/1/2022,0,0,,,,,,,,
62e9fe5d36d254001140339d,2022-08-02T18:30:40.86Z,FALSE,automatic,0.39453125,0.001,0.03,296,7.4,390,296,40,1.9,160,86,7.39,180,90,35,1.4,80,7.6,2180,1.43,26,119.266055,,8,7.64,20,9,0.4,0,1.36,4,8/2/2022,0.651041667,62.99961073,,,,,,,,
62eb9d8a09b4af0012165920,2022-08-03T18:30:36.45Z,FALSE,automatic,0.4,0.001,0.03,331,7.48,380,334,43,2.7,159,76,7.46,170,80,38,1.7,75,7.58,3010,1.4,30,99.66777409,,8.9,7.6,20,9,26,0.5,1.31,4,8/3/2022,0,63.33765126,,,,,,,,
62ecc1f3a0d7c90012c4b1d0,2022-08-04T18:30:35.839Z,FALSE,automatic,0.39,0.001,0.03,254,7.35,370,260,40,1.9,164,87,7.43,170,88,35,1.7,80,7.6,1930,2.54,20,103.626943,,5.1,7.64,10,6,18,0.5,2.16,3,8/4/2022,0,58.03006424,,,,,,,,
62ef6fc2bc8a4d0011518f56,2022-08-06T18:30:39.475Z,FALSE,automatic,0.365234375,0.001,0.03,285,7.47,410,288,36,2,165,71,7.25,170,72,32,1.5,70,7.34,2640,1.81,28,106.0606061,,7.6,7.53,20,8,16,0.4,1.63,4,8/5/2022,0.651041667,68.57141603,,,,,,,,
62ef703dbc8a4d0011518f97,2022-08-06T18:30:39.475Z,FALSE,automatic,0.384765625,0.001,0.03,303,7.38,380,304,38,1.8,160,71.62,7.45,160,72,35,1.3,65,7.6,2760,2.5,28,101.4492754,,5.68,7.67,10,6,18,0.3,2.6,3,8/6/2022,0,63.34524294,,,,,,,,
62f1f8bcfc7a070011754b76,2022-08-08T18:30:35.541Z,FALSE,automatic,0.37,0.001,0.03,269,7.46,390,270,42,1.9,175,64.1,7.39,160,68,38,1.7,65,7.6,2180,2.6,22,100.9174312,,4.9,7.58,10,5,16,0.3,2.43,3,8/7/2022,0,36.85234543,,,,,,,,
62f334f7ffa35d0011ec5364,2022-08-09T18:30:34.941Z,FALSE,automatic,0.380859375,0.001,0.03,236,7.48,360,234,38,2.2,170,66.1,7.5,160,64,35,1.7,63,7.56,3370,2.8,30,89.02077151,,6.1,7.6,20,7,15,0.4,2.36,4,8/8/2022,1.953125,63.2796503,,,,,,,,
62f3355affa35d0011ec53a5,2022-08-09T18:30:34.941Z,FALSE,automatic,0.39,0.001,0.03,285,7.45,390,286,43,2.9,170,69.58,7.42,160,70,39,2.3,68,7.62,2610,2.96,26,99.61685824,,6.74,7.69,20,7,24,0.5,2.72,4,8/9/2022,0,63.34072821,,,,,,,,
62f497c2c958b9001292cfdd,2022-08-10T18:30:38.773Z,FALSE,automatic,0.39,0.001,0.03,217,7.44,330,218,42,2.2,148,97.64,7.4,190,98,36,1.3,80,7.58,2210,2.62,24,108.5972851,,5.26,7.68,10,6,22,0.3,2.4,3,8/10/2022,0,58.1252265,,,,,,,,
62f600edcf3ae3001102b0f1,2022-08-11T18:30:39.548Z,FALSE,automatic,0.38,0.001,0.03,231,7.38,370,232,42,2.9,170,91.62,7.4,190,92,32,1.5,75,7.5,1690,2.48,18,106.5088757,,8.68,7.62,20,9,18,0.5,2.36,4,8/11/2022,0,37.29834422,,,,,,,,
62f74d01f198fb0011ad1f90,2022-08-12T18:30:36.949Z,FALSE,automatic,0.38,0.001,0.03,205,7.24,340,206,40,2.3,150,75.68,7.38,170,76,30,1,70,7.54,1490,2.64,16,107.3825503,,5.24,7.69,20,6,16,0.4,2.58,4,8/12/2022,0,47.70638907,,,,,,,,
62fb2444631a5c0012c72b74,2022-08-15T18:30:39.712Z,FALSE,automatic,0.37,0.001,0.03,217,7.53,330,218,40,2.2,151,81.26,7.44,180,82,40,1.5,80,7.38,1610,2.38,18,111.8012422,,8.72,7.66,20,9,18,0.5,2.51,5,8/13/2022,0,37.29452,,,,,,,,
62fb24c4631a5c0012c72bb5,2022-08-15T18:30:39.712Z,FALSE,automatic,0.38,0.001,0.03,208,7.5,310,210,38,2.2,145,75.64,7.45,170,76,36,1.4,75,7.59,1520,2.91,16,105.2631579,,7.96,7.62,20,8,18,0.9,2.7,4,8/14/2022,0.651041667,68.51479863,,,,,,,,
62fdcae67798ee0011c70bb9,2022-08-17T18:30:38.726Z,FALSE,automatic,0.37,0.001,0.03,213,7.44,340,224,42,2.4,160,69.84,7.38,170,70,30,1,65,7.52,2220,2.86,24,108.1081081,,8.64,7.62,30,9,20,0.4,2.79,5,8/15/2022,0,65.96410317,,,,,,,,
62fdcb297798ee0011c70bfa,2022-08-17T18:30:38.726Z,FALSE,automatic,0.390625,0.001,0.03,240,7.45,370,244,39,2.7,173,69.5,7.41,170,70,37,2.5,69,7.57,2560,2.26,28,109.375,,7.24,7.69,20,8,22,0.5,2.12,5,8/16/2022,0.63106695,71.15869514,,,,,,,,
62fe1d6e7798ee0011c70c8b,2022-08-17T18:30:38.726Z,FALSE,automatic,0.38,0.001,0.03,253,7.46,360,252,40,2.2,160,64,7.41,200,70,32,1.2,65,7.38,1570,2.2,16,101.910828,,5.1,7.6,10,6,18,0,2.06,3,8/17/2022,0.620522434,63.32030073,,,,,,,,
62ff35f2438f8900116aaf57,2022-08-18T18:30:40.025Z,FALSE,automatic,0.42,0.001,0.03,212,7.42,320,214,36,2,153,84.7,7.41,180,92,34,1.7,80,7.39,2750,2.61,29,105.4545455,,6.9,7.51,20,7,20,0,2.39,4,8/18/2022,0,60.71361489,,,,,,,,
6300827539d4030012576524,2022-08-19T18:30:36.809Z,TRUE,automatic,0.38,0.001,0.03,291,7.42,400,292,40,2.7,400,62.3,7.34,160,64,37,2.2,160,7.57,3120,2.34,34,108.974359,,4.03,7.68,10,4,20,0.5,2.18,10,8/19/2022,0,55.51972997,,,,,,,,
63030dc6ab8d8f0012045bde,2022-08-21T18:30:35.491Z,FALSE,automatic,0.38,0.001,0.03,287,7.37,390,292,42,2,173,94,7.48,170,96,30,1.6,80,7.32,2690,2.36,28,104.0892193,,3.67,7.61,10,4,28,0,2.61,3,8/20/2022,0,47.71281037,,,,,,,,
63030ecdab8d8f0012045c2e,2022-08-21T18:30:35.491Z,FALSE,automatic,0.380859375,0.001,0.03,310,7.5,400,312,40,2.4,180,100,7.45,190,104,35,1.9,85,7.48,2750,2.45,30,109.0909091,,5.85,7.62,10,6,26,0,2.69,3,8/21/2022,0,37.28280767,,,,,,,,
63032e03ab8d8f0012045d1f,2022-08-21T18:30:35.491Z,FALSE,automatic,0.390625,0.001,0.03,291,7.42,400,292,40,2.7,183,62.3,7.34,160,64,37,2.2,68,7.57,3120,2.34,34,108.974359,,4.03,7.68,10,4,20,0.5,2.18,3,8/19/2022,0,55.51972997,,,,,,,,
6305c02bd4cf3000128e0826,2022-08-23T18:30:35.883Z,FALSE,automatic,0.39,0.001,0.03,227,7.46,330,228,40,2,150,91.36,7.42,180,92,38,1.8,80,7.58,2560,2.24,26,101.5625,,5.48,7.62,20,6,22,0,2.05,4,8/22/2022,0,33.37233445,,,,,,,,
63073933edb4ad001174697e,2022-08-24T18:30:35.331Z,FALSE,automatic,0.33,0.001,0.03,309,7.45,380,308,42,2.2,169,83,7.4,180,80,38,1.8,75,7.56,1050,2.36,11,104.7619048,,5,7.66,10,4,26,0,2.16,3,8/24/2022,0,43.79581416,,,,,,,,
630855ef05fc2b0011633ccb,2022-08-25T18:30:38.461Z,FALSE,automatic,0.33203125,0.001,0.03,340,7.37,400,338,40,2.3,178,79,7.42,170,78,38,1.7,76,7.6,2120,2.43,22,103.7735849,,7.51,7.51,20,8,22,0,2.26,4,8/25/2022,0,39.24914237,,,,,,,,
630c4fd9e16e140012d34f55,2022-08-28T18:30:36.507Z,TRUE,automatic,0.333984375,0.001,0.03,265,7.47,360,266,42,2.9,,69.58,7.41,140,70,37,2.6,,7.5,1200,2.26,16,133.3333333,,7.28,7.64,20,8,25,1,2.1,,8/26/2022,0,11.24394948,,,,,,,,
630f1928a93d750011d4783a,2022-08-31T07:42:07.726Z,FALSE,automatic,0.341796875,0.001,0.03,265,7.47,360,266,42,2.9,152,69.58,7.41,140,70,37,2.6,69,7.5,1200,2.26,14,116.6666667,,7.28,7.64,20,8,25,1,2.1,5,8/26/2022,0,11.24394948,,,,,,,,
630f19a5a93d750011d47889,2022-08-31T07:42:07.726Z,FALSE,automatic,0.546875,0.001,0.03,248,7.31,340,250,40,2,146,78.12,7.48,190,80,38,1.2,75,7.52,3220,2.36,33,102.484472,,8.7,7.56,20,9,18,0,2.49,4,8/27/2022,0.612177417,39.75053278,,,,,,,,
630f1a06a93d750011d478df,2022-08-31T07:42:07.726Z,FALSE,automatic,0.53,0.001,0.03,263,7.29,350,264,42,2.1,148,81,7.36,180,80,38,1.8,75,7.56,1630,2.63,17,104.2944785,,6.94,7.61,20,7,16,0,2.51,4,8/28/2022,0,47.70795948,,,,,,,,
630f1a8ba93d750011d4795d,2022-08-31T07:42:07.726Z,FALSE,automatic,0.5,0.001,0.03,259,7.5,360,262,41,2.1,150,96,7.45,180,94,38,2.1,85,7.6,2610,2.46,27,103.4482759,,5.4,7.64,20,6,20,0.5,2.33,4,8/29/2022,0,52.91944156,,,,,,,,
63103b09bf359c0011b6fbac,2022-08-31T18:30:40.286Z,FALSE,automatic,0.51,0.001,0.03,277,7.4,360,278,42,2,153,73.54,7.3,170,74,30,1.6,70,7.54,2110,1.36,24,113.7440758,,5.38,7.68,20,6,18,0.3,1.57,5,8/30/2022,0,47.733879,,,,,,,,
63103b68bf359c0011b6fc12,2022-08-31T18:30:40.286Z,FALSE,automatic,0.51953125,0.001,0.03,253,7.42,330,252,42,2.3,150,79.1,7.39,180,80,38,1.9,76,7.56,1920,2.3,20,104.1666667,,6.9,7.6,20,7,16,0.5,2.16,4,8/31/2022,1.302083333,63.33687436,,,,,,,,
6311a036b391ff001223c9f2,2022-09-01T18:30:39.625Z,FALSE,automatic,0.5,0.001,0.03,231,7.37,340,232,39,2.2,155,75.28,7.42,160,76,32,1.3,74,7.56,1460,2,15,102.739726,,5.38,7.75,20,6,20,0.4,1.89,4,9/1/2022,0,73.75062623,,,,,,,,
631312cd812e0b0011788359,2022-09-02T18:30:36.095Z,FALSE,automatic,0.5,0.001,0.03,215,7.53,340,216,35,2.6,147,73.4,7.48,170,74,32,2,76,7.67,2660,2.16,27,101.5037594,,5.04,7.74,10,5,18,0.6,2.07,3,9/2/2022,0,89.38791395,,,,,,,,
63187329602d520011b8f16d,2022-09-07T08:17:27.733Z,FALSE,automatic,0.5,0.001,0.03,228,7.45,360,230,44,2.4,155,82.9,7.39,170,86,39,2.1,80,7.61,1910,2.24,20,104.7120419,,3.69,7.63,10,4,14,0.4,2.13,3,9/3/2022,0,78.96378694,,,,,,,,
6318740c602d520011b8f1d7,2022-09-07T08:17:27.733Z,FALSE,automatic,0.5,0.001,0.03,249,7.39,370,248,38,2.1,160,93,7.41,180,96,35,1.7,85,7.56,1830,2.31,19,103.8251366,,5.4,7.66,10,6,16,0.3,2.09,3,9/4/2022,0,32.07080103,,,,,,,,
63187468602d520011b8f241,2022-09-07T08:17:27.733Z,FALSE,automatic,0.5,0.001,0.03,261,7.28,370,262,42,2.4,165,69.48,7.38,180,80,30,1,72,7.52,1690,1.98,18,106.5088757,,7.56,7.69,20,8,24,0,2.04,5,9/5/2022,0,68.11285867,,,,,,,,
6318754a602d520011b8f2cb,2022-09-07T08:17:27.733Z,FALSE,automatic,0.5,0.001,0.03,229,7.49,360,230,40,2.9,160,80.12,7.45,170,82,37,1.2,75,7.48,2330,2.45,24,103.0042918,,7.02,7.5,20,8,18,0.8,1.92,4,9/6/2022,0,94.56294396,,,,,,,,
631adca7a2e0410014386813,2022-09-08T18:30:38.683Z,FALSE,automatic,0.5,0.001,0.03,287,7.48,380,288,40,2,165,87.64,7.32,180,88,28,1,80,7.5,2370,1.98,24,101.2658228,,9.4,7.7,20,10,24,0,1.68,5,9/7/2022,0,21.65103526,,,,,,,,
631addb3a2e0410014386862,2022-09-08T18:30:38.683Z,FALSE,automatic,0.5,0.001,0.03,346,7.39,410,344,42,2.1,173,71,7.36,180,72,38,1.5,65,7.63,1240,2.36,13,104.8387097,,11.24,7.68,30,12,22,0.3,2.24,6,9/8/2022,0,32.13890341,,,,,,,,
631ebdba3c64a10016cbb46b,2022-09-11T18:30:36.767Z,FALSE,automatic,0.5625,0.001,0.03,191,7.61,330,196,40,2,148,84,7.41,170,82,36,1.6,75,7.26,1390,2.61,14,100.7194245,,9.61,7.69,20,10,22,1.1,2.36,5,9/10/2022,0,84.15037136,,,,,,,,
631ebe063c64a10016cbb4ac,2022-09-11T18:30:36.767Z,FALSE,automatic,0.640625,0.001,0.03,210,7.36,320,208,42,2.1,,87,7.45,180,86,38,1.7,,7.6,1630,2.73,17,104.2944785,,8.9,7.69,20,9,20,1,2.61,,9/11/2022,0,99.77508828,,,,,,,,
6.32E+23,2022-09-13T18:30:38.879Z,FALSE,automatic,0.66015625,0.001,0.03,219,7.38,340,220,44,2.4,157,65.26,7.46,170,66,30,1.3,65,7.56,2010,2.42,20,99.50248756,,8.46,7.66,20,9,24,0.3,2.16,4,9/12/2022,0,89.36953887,,,,,,,,
6322c74b3d4035001230acea,2022-09-14T18:30:36.502Z,FALSE,automatic,0.64,0.001,0.03,273,7.4,420,374,41,2.8,190,67.46,7.34,160,68,30,1.5,65,7.74,1220,2.73,14,114.7540984,,7.58,7.69,20,8,20,0.3,2.94,5,9/13/2022,0,89.37294221,,,,,,,,
6322dec63d4035001230ad8d,2022-09-14T18:30:36.502Z,FALSE,automatic,0.62890625,0.001,0.03,277,7.38,420,278,40,1.6,175,71.67,7.4,170,72,38,1.7,70,7.59,1470,2.78,14,95.23809524,,7.56,7.67,20,8,20,0.5,2.88,4,9/14/2022,0,89.37367243,,,,,,,,
632414adce785d00121e4979,2022-09-15T18:30:38.956Z,FALSE,automatic,0.64453125,0.001,0.03,297,7.34,410,298,40,1,170,59.74,7.36,170,70,28,1.5,67,7.53,1270,2.16,12,94.48818898,,9.64,7.65,20,10,22,0.3,2.32,5,9/15/2022,0.651041667,89.39770693,,,,,,,,
6327f68e7ca5080011a4739b,2022-09-18T18:30:39.702Z,FALSE,automatic,0.63,0.001,0.03,267,7.28,360,268,42,2.4,173,83.64,7.32,200,84,30,1,98,7.5,1270,2.98,14,110.2362205,,7.58,7.64,20,8,20,0.5,2.5,5,9/16/2022,0,84.20629143,,,,,,,,
6327f7237ca5080011a473dc,2022-09-18T18:30:39.702Z,FALSE,automatic,0.640625,0.001,0.03,300,7.5,340,308,42,2.2,168,73.6,7.51,160,74,36,1.4,70,7.6,1840,2.49,19,103.2608696,,7.68,7.63,20,8,18,0.8,2.16,4,9/17/2022,0,73.76552039,,,,,,,,
