_id__$oid,last_updated__$date,is_deleted,custom_dosing_data__dosing_mode,custom_dosing_data__applied_dose,custom_dosing_data__applied_dose_outlet,custom_dosing_data__flow,raw_sewage__time,raw_sewage__turbidity,raw_sewage__ph,raw_sewage__cod,raw_sewage__tss,raw_sewage__ammonia,raw_sewage__phosphate,raw_sewage__bod,raw_sewage__fst,pst_outlet__time,pst_outlet__turbidity,pst_outlet__ph,pst_outlet__cod,pst_outlet__tss,pst_outlet__ammonia,pst_outlet__bod,at__time,at__ph,at__mlss,at__do,at__percent_settlement,at__svi,fst__time,fst__turbidity,fst__ph,fst__cod,fst__tss,fst__ammonia,fst__phosphate,fst__do,fst__bod,remarks,date
6382f76e60adf60012925a45,2022-11-26T18:30:10.523Z,False,automatic,0.0,0.0,1.265625,11:04,,7.5,574.0,492,55,4.0,223.0,,11:05,,7.6,0.0,300.0,,,11:05,7.7,1020.0,1.02,6,58.8235294117647,11:05,,7.8,140.0,74,40.0,2.0,1.45,40.0,,2022-11-17
638977af9b0aec00132710f1,2022-12-01T18:30:12.108Z,False,automatic,0.0,30.0,1.296875,09:21,,7.4,658.0,340,40,4.5,230.0,,09:22,,7.5,,212.0,,,09:23,7.7,1420.0,1.04,5,35.21126760563381,09:23,,7.8,138.0,73,30.0,2.5,1.84,38.0,,2022-11-18
638978ee9b0aec0013271145,2022-12-01T18:30:12.108Z,False,automatic,0.0,30.0,1.2421875,09:29,,7.4,768.0,484,60,4.5,178.0,,09:30,,7.4,,184.0,,124.0,09:31,7.6,830.0,1.95,4,48.19277108433735,09:31,,7.6,158.0,79,40.0,2.0,2.06,42.0,,2022-11-19
638b03dcff430600124e8e44,2022-12-02T18:30:11.943Z,False,automatic,0.0,30.0,1.4296875,01:36,,7.2,510.0,380,55,4.5,248.0,,01:36,,7.1,,148.0,,,01:37,7.4,760.0,1.18,4,52.63157894736842,01:37,,7.5,110.0,72,30.0,2.4,1.56,48.0,,2022-11-20
638b04b7ff430600124e8e98,2022-12-02T18:30:11.943Z,False,automatic,0.0,30.0,1.0078125,01:38,,7.5,610.0,460,50,3.5,299.0,,01:39,,7.5,,200.0,0.0,,01:40,7.6,1090.0,0.58,4,36.69724770642202,01:41,,7.7,88.0,62,25.0,2.0,1.04,40.0,,2022-11-21
638b0564ff430600124e8efe,2022-12-02T18:30:11.943Z,False,automatic,0.0,30.0,1.328125,01:42,,7.4,748.0,476,55,4.0,266.0,,01:42,,7.6,,176.0,,134.0,01:43,7.6,1430.0,1.2,8,55.94405594405595,01:43,,7.7,58.0,29,20.0,1.5,1.96,16.0,,2022-11-22
638b0602ff430600124e8f52,2022-12-02T18:30:11.943Z,False,automatic,0.0,30.0,1.21875,01:45,,7.0,880.0,604,60,4.5,294.0,,01:46,,7.2,,180.0,,,01:46,7.4,1240.0,1.06,8,64.51612903225806,01:46,,7.5,72.0,34,20.0,2.0,1.29,22.0,,2022-11-23
638b0694ff430600124e8fa6,2022-12-02T18:30:11.943Z,False,automatic,0.0,30.0,1.125,01:47,,7.5,742.0,504,45,4.0,307.0,,01:48,,7.4,0.0,168.0,,,01:48,7.6,2240.0,1.3,18,80.35714285714286,01:48,,7.7,64.0,27,20.0,1.8,1.88,17.0,,2022-11-24
638b0766ff430600124e8ffe,2022-12-02T18:30:11.943Z,False,automatic,0.0,30.0,1.1875,01:50,,7.5,864.0,588,50,4.5,176.0,,01:51,,7.6,,180.0,,110.0,01:51,7.6,1790.0,1.36,12,67.0391061452514,01:52,,7.7,56.0,21,15.0,1.0,1.96,14.0,,2022-11-25
638b07ffff430600124e9052,2022-12-02T18:30:11.943Z,False,automatic,0.0,30.0,1.1171875,01:53,,7.5,816.0,512,55,4.5,310.0,,01:54,,7.5,,144.0,,,01:54,7.6,1490.0,1.68,10,67.11409395973155,01:55,,7.7,58.0,26,20.0,1.5,2.04,16.0,,2022-11-26
638b0885ff430600124e90b0,2022-12-02T18:30:11.943Z,False,automatic,0.0,30.0,1.3125,01:56,,7.2,796.0,500,50,4.0,349.0,,01:56,,7.3,,148.0,,,01:57,7.4,1200.0,1.44,10,83.33333333333333,01:57,,7.5,64.0,24,15.0,1.8,2.12,15.0,,2022-11-27
638b0937ff430600124e910e,2022-12-02T18:30:11.943Z,False,automatic,0.0,30.0,1.1640625,01:58,,7.5,796.0,476,55,4.5,257.0,,01:59,,7.4,,152.0,,,01:59,7.5,1280.0,1.35,10,78.125,02:00,,7.5,68.0,25,30.0,1.8,1.96,18.0,,2022-11-28
638b0aacff430600124e91e7,2022-12-02T18:30:11.943Z,False,automatic,0.0,30.0,1.09375,02:04,,7.6,732.0,460,60,4.5,234.0,,02:04,,7.7,,132.0,,,02:05,7.8,1810.0,1.69,15,82.87292817679558,02:06,,7.8,36.0,16,20.0,2.0,1.88,11.0,,2022-11-29
638b0b9eff430600124e923b,2022-12-02T18:30:11.943Z,False,automatic,0.0,30.0,1.140625,02:08,,7.2,844.0,556,55,4.0,327.0,,02:08,,7.3,,172.0,,138.0,02:09,7.6,1860.0,1.44,14,75.26881720430107,02:09,,7.7,52.0,18,15.0,1.0,1.72,12.0,,2022-11-30
639569c78ef803001271ae8c,2022-12-10T18:30:10.595Z,False,automatic,0.0,30.0,1.125,10:52,,7.2,612.0,444,50,4.5,244.0,,10:53,,7.4,,176.0,,,10:54,7.5,1800.0,1.74,12,66.66666666666667,10:54,,7.7,48.0,20,15.0,1.6,1.96,13.0,,2022-12-01
63956ab38ef803001271aefa,2022-12-10T18:30:10.595Z,False,automatic,0.0,30.0,1.1171875,10:56,,7.4,680.0,436,45,3.5,,,10:57,,7.5,,204.0,,,10:57,7.6,1650.0,0.88,12,72.72727272727272,10:58,,7.7,68.0,24,20.0,1.5,1.08,,,2022-12-02
63956b558ef803001271af49,2022-12-10T18:30:10.595Z,False,automatic,0.0,30.0,1.234375,10:59,,7.2,816.0,564,50,4.0,342.0,,11:00,,7.4,,156.0,,,11:00,7.5,1230.0,1.08,8,65.04065040650407,11:01,,7.6,56.0,19,15.0,1.5,1.36,11.0,,2022-12-03
63956c228ef803001271afa3,2022-12-10T18:30:10.595Z,False,automatic,0.0,30.0,1.1953125,11:03,,7.2,824.0,536,55,3.5,336.0,,11:03,,7.3,,180.0,,,11:03,7.4,860.0,0.96,8,93.02325581395348,11:04,,7.4,64.0,22,20.0,1.4,1.16,14.0,,2022-12-04
63956cd58ef803001271aff3,2022-12-10T18:30:10.595Z,False,automatic,0.0,30.0,1.0546875,11:06,,7.4,888.0,516,50,4.0,280.0,,11:07,,7.6,,152.0,,,11:07,7.7,1460.0,1.42,10,68.4931506849315,11:07,,7.7,72.0,21,15.0,2.0,1.82,17.0,,2022-12-05
63956dd48ef803001271b043,2022-12-10T18:30:10.595Z,False,automatic,0.0,30.0,1.1875,11:10,,7.2,896.0,484,60,3.0,261.0,,11:11,,7.4,,176.0,,132.0,11:11,7.5,960.0,0.96,10,104.16666666666669,11:11,,7.6,68.0,23,20.0,1.0,1.12,14.0,,2022-12-06
63956e778ef803001271b093,2022-12-10T18:30:10.595Z,False,automatic,0.0,30.0,1.515625,11:14,,7.4,884.0,508,55,3.5,332.0,,11:14,,7.5,,160.0,,,11:14,7.6,1630.0,1.16,14,85.88957055214725,11:15,,7.6,56.0,20,15.0,1.0,2.02,13.0,,2022-12-07
63956f338ef803001271b0e3,2022-12-10T18:30:10.595Z,False,automatic,0.0,30.0,1.03125,11:16,,7.5,784.0,464,51,4.5,,,11:17,,7.6,,176.0,,,11:17,7.7,1480.0,1.51,12,81.08108108108108,11:17,,7.7,78.0,21,15.0,2.0,1.98,,,2022-12-08
63a9190038ef000012b2cf87,2022-12-25T18:30:09.924Z,False,automatic,0.0,30.0,1.3203125,09:13,,7.2,912.0,520,50,4.5,336.0,,09:14,,7.3,,192.0,,125.0,09:14,7.4,1640.0,0.86,12,73.17073170731707,09:15,,7.5,66.0,22,20.0,1.5,1.28,14.0,,2022-12-09
63a919c138ef000012b2cff5,2022-12-25T18:30:09.924Z,False,automatic,0.0,30.0,1.078125,09:17,,7.4,704.0,492,45,5.0,320.0,,09:17,,7.4,,176.0,,,09:17,7.6,1880.0,1.56,14,74.46808510638297,09:18,,7.7,53.0,18,15.0,2.0,2.1,12.0,,2022-12-10
63a91a7438ef000012b2d045,2022-12-25T18:30:09.924Z,False,automatic,0.0,30.0,1.171875,09:20,,7.3,712.0,500,45,3.5,310.0,,09:21,,7.4,,204.0,,,09:21,7.5,2180.0,1.33,18,82.56880733944955,09:22,,7.5,64.0,22,10.0,1.4,1.96,12.0,,2022-12-11
63a91b0638ef000012b2d095,2022-12-25T18:30:09.924Z,False,automatic,0.0,30.0,1.1640625,09:23,,7.5,824.0,484,55,5.0,302.0,,09:23,,7.6,,216.0,,164.0,09:24,7.6,1880.0,0.72,16,85.1063829787234,09:24,,7.8,80.0,28,20.0,3.0,1.38,17.0,,2022-12-12
63a91bc538ef000012b2d0e5,2022-12-25T18:30:09.924Z,False,automatic,0.0,30.0,1.1640625,21:26,,7.5,920.0,568,60,3.5,370.0,,09:26,,7.6,,220.0,,,09:27,7.6,2100.0,1.32,18,85.71428571428571,09:27,,7.7,84.0,27,25.0,2.0,1.98,18.0,,2022-12-13
63a91cab38ef000012b2d135,2022-12-25T18:30:09.924Z,False,automatic,0.0,30.0,1.0859375,09:29,,7.3,996.0,668,55,4.5,354.0,,09:30,,7.4,,184.0,,,09:31,7.5,1930.0,1.06,16,82.90155440414507,09:31,,7.7,92.0,30,20.0,1.8,1.88,19.0,,2022-12-14
63a91d5638ef000012b2d185,2022-12-25T18:30:09.924Z,False,automatic,0.0,30.0,1.0390625,09:33,,7.4,936.0,640,50,4.0,299.0,,09:33,,7.5,,192.0,,,09:33,7.5,1740.0,0.96,14,80.45977011494253,09:34,,7.6,64.0,21,15.0,2.0,1.36,13.0,,2022-12-15
63a91e0938ef000012b2d1d5,2022-12-25T18:30:09.924Z,False,automatic,0.0,30.0,1.0546875,09:35,,7.3,824.0,464,55,3.5,268.0,,09:36,,7.5,,200.0,,153.0,09:36,7.6,1820.0,1.08,16,87.91208791208791,09:36,,7.7,48.0,16,20.0,1.5,1.48,10.0,,2022-12-16
63a91e8a38ef000012b2d225,2022-12-25T18:30:09.924Z,False,automatic,0.0,30.0,0.96484375,09:38,,7.4,896.0,552,50,4.0,244.0,,09:39,,7.5,,264.0,,,09:39,7.6,1780.0,1.8,16,89.8876404494382,09:39,,7.7,44.0,14,20.0,1.8,2.08,9.0,,2022-12-17
63a91f5338ef000012b2d275,2022-12-25T18:30:09.924Z,False,automatic,0.0,30.0,0.87109375,09:40,,7.3,914.0,596,45,3.5,359.0,,09:42,,7.3,,176.0,,,09:42,7.4,1970.0,1.3,18,91.37055837563452,09:42,,7.5,38.0,12,20.0,2.0,1.56,6.0,,2022-12-18
63a91fef38ef000012b2d2c5,2022-12-25T18:30:09.924Z,False,automatic,0.0,30.0,0.48828125,09:44,,7.3,948.0,696,50,4.0,362.0,,09:44,,7.5,,188.0,,139.0,09:44,7.6,2010.0,1.36,19,94.5273631840796,09:45,,7.6,44.0,13,20.0,1.5,1.88,7.0,,2022-12-19
63a9209238ef000012b2d32b,2022-12-25T18:30:09.924Z,False,automatic,0.0,30.0,0.9375,09:47,,7.3,932.0,672,55,5.0,336.0,,09:47,,7.4,,168.0,,,09:47,7.6,2180.0,1.14,18,82.56880733944955,09:48,,7.6,38.0,10,15.0,2.2,1.98,6.0,,2022-12-20
63a9212838ef000012b2d37b,2022-12-25T18:30:09.924Z,False,automatic,0.0,30.0,0.90234375,09:49,,7.4,956.0,696,55,3.5,319.0,,09:50,,7.6,,260.0,,,09:50,7.7,2120.0,1.88,20,94.33962264150944,09:50,,7.8,32.0,9,20.0,1.0,3.03,5.0,,2022-12-21
63a921fe38ef000012b2d3cb,2022-12-25T18:30:09.924Z,False,automatic,0.0,30.0,0.23828125,09:53,,7.4,812.0,416,60,4.0,260.0,,09:53,,7.6,,176.0,,,09:53,7.7,2170.0,2.04,22,101.38248847926268,09:54,,7.7,30.0,9,15.0,2.0,3.68,7.0,,2022-12-22
63c38901934bdf00111e0335,2023-01-14T18:30:11.393Z,False,automatic,0.0,30.0,1.1171875,10:30,,7.4,896.0,568,50,4.5,312.0,,10:31,,7.5,,276.0,,176.0,10:31,7.6,2300.0,1.98,20,86.95652173913044,10:31,,7.7,28.0,14,15.0,1.6,2.66,8.0,,2022-12-23
63c389ef934bdf00111e03a7,2023-01-14T18:30:11.393Z,False,automatic,0.0,30.0,0.90625,10:34,,7.3,890.0,644,50,4.0,342.0,,10:35,,7.4,,176.0,,,10:35,7.5,2140.0,2.04,20,93.45794392523364,10:35,,7.5,48.0,15,20.0,2.2,2.82,10.0,,2022-12-24
63c38aba934bdf00111e0419,2023-01-14T18:30:11.393Z,False,automatic,0.0,30.0,1.0078125,10:38,,7.2,908.0,588,45,4.5,400.0,,10:38,,7.3,,192.0,,149.0,10:38,7.4,2190.0,1.44,20,91.324200913242,10:39,,7.5,32.0,13,25.0,2.4,2.36,10.0,,2022-12-25
63c38b52934bdf00111e046d,2023-01-14T18:30:11.393Z,False,automatic,0.0,30.0,0.9609375,10:41,,7.4,948.0,716,55,3.5,,,10:41,,7.5,,256.0,,,10:41,7.6,2200.0,2.28,22,100.0,10:42,,7.6,54.0,18,18.0,2.2,3.16,,,2022-12-26
63c38dbb934bdf00111e053a,2023-01-14T18:30:11.393Z,False,automatic,0.0,30.0,1.03125,10:51,,7.5,898.0,588,55,4.0,328.0,,10:51,,7.6,,144.0,,92.0,10:51,7.6,1800.0,1.04,14,77.77777777777779,10:52,,7.7,60.0,28,20.0,1.8,2.3,17.0,,2022-12-28
63c38e5d934bdf00111e05ac,2023-01-14T18:30:11.393Z,False,automatic,0.0,30.0,0.88671875,10:54,,7.5,816.0,552,60,4.5,318.0,,10:54,,7.6,,128.0,,,10:54,7.7,2160.0,0.99,15,69.44444444444444,10:54,,7.7,64.0,29,20.0,2.0,2.14,18.0,,2022-12-29
63c38f51934bdf00111e0634,2023-01-14T18:30:11.393Z,False,automatic,0.0,30.0,0.9296875,10:57,,7.2,972.0,684,55,4.5,312.0,,10:58,,7.3,,188.0,,,10:58,7.5,1870.0,1.08,16,85.56149732620321,10:58,,7.7,56.0,21,20.0,1.5,1.58,13.0,,2022-12-30
63c3902e934bdf00111e06c4,2023-01-14T18:30:11.393Z,False,automatic,0.0,30.0,0.9296875,11:00,,7.6,940.0,712,60,5.0,384.0,,11:01,,7.4,,156.0,,,11:01,7.5,2100.0,1.12,10,47.61904761904761,11:01,,7.6,68.0,28,22.0,2.2,1.96,19.0,,2022-12-31
63c3934f934bdf00111e073c,2023-01-14T18:30:11.393Z,False,automatic,0.0,30.0,0.234375,11:09,,7.2,898.0,696,56,5.0,319.0,,11:10,,7.3,,176.0,,,11:13,7.5,1860.0,1.06,16,86.0215053763441,11:14,,7.7,54.0,20,20.0,2.0,1.54,12.0,,2023-01-01
63c3949a934bdf00111e07d2,2023-01-14T18:30:11.393Z,False,automatic,0.0,30.0,1.046875,11:19,,7.5,784.0,556,60,4.5,332.0,,11:19,,7.6,,168.0,,102.0,11:19,7.7,2180.0,0.94,18,82.56880733944955,11:20,,7.7,56.0,27,20.0,2.0,2.14,16.0,,2023-01-02
63c39596934bdf00111e0854,2023-01-14T18:30:11.393Z,False,automatic,0.0,30.0,1.0390625,11:23,,7.5,808.0,684,55,4.5,350.0,,11:24,,7.4,,188.0,,,11:24,7.6,1870.0,1.42,18,96.2566844919786,11:24,,7.7,48.0,21,25.0,1.0,2.46,13.0,,2023-01-03
63c39777934bdf00111e08cc,2023-01-14T18:30:11.393Z,False,automatic,0.0,30.0,1.1171875,11:30,,7.5,780.0,572,50,3.2,324.0,,11:31,,7.4,,196.0,,,11:31,7.5,1920.0,1.36,18,93.75,11:33,,7.6,46.0,18,20.0,1.4,2.68,12.0,,2023-01-04
63c39887934bdf00111e093a,2023-01-14T18:30:11.393Z,False,automatic,0.0,30.0,1.046875,11:37,,7.6,808.0,636,55,5.0,351.0,,11:38,,7.7,,204.0,,,11:38,7.7,2000.0,1.42,20,100.0,11:38,,7.8,64.0,28,24.0,2.2,2.88,17.0,,2023-01-05
63c39b01934bdf00111e09b2,2023-01-14T18:30:11.393Z,False,automatic,0.0,30.0,1.1640625,11:40,,7.4,776.0,484,60,5.0,323.0,,11:40,,7.5,,192.0,,,11:49,7.6,1970.0,1.32,18,91.37055837563452,11:49,,7.7,48.0,30,22.0,2.5,2.48,18.0,,2023-01-06
63c39c2c934bdf00111e0a37,2023-01-14T18:30:11.393Z,False,automatic,0.0,0.0,0.95703125,11:52,,7.2,768.0,476,60,4.5,312.0,,11:52,,7.3,,192.0,,,11:52,7.5,1920.0,1.44,16,83.33333333333333,11:53,,7.7,64.0,26,24.0,2.0,2.64,16.0,,2023-01-07
63c39e91934bdf00111e0aa5,2023-01-14T18:30:11.393Z,False,automatic,0.0,0.0,1.1953125,00:02,,7.4,678.0,484,40,3.0,274.0,,00:03,,7.3,,188.0,,,00:03,7.5,1880.0,1.32,18,95.74468085106383,00:03,,7.6,56.0,25,20.0,1.4,2.4,15.0,,2023-01-08
63c39f97934bdf00111e0b2e,2023-01-14T18:30:11.393Z,False,automatic,0.0,0.0,0.93359375,00:06,,7.5,692.0,488,50,4.0,320.0,,00:06,,7.6,,196.0,,128.0,00:07,7.7,1840.0,1.24,20,108.69565217391305,00:07,,7.7,64.0,28,25.0,1.0,2.7,17.0,,2023-01-09
63c6558a0880d200120af82b,2023-01-16T18:30:11.448Z,False,automatic,0.0,30.0,1.015625,13:26,,7.5,720.0,636,55,4.5,328.0,,13:27,,7.6,,224.0,,,13:28,7.6,1510.0,2.4,16,105.96026490066224,13:29,,7.7,60.0,25,20.0,2.2,3.9,16.0,,2023-01-10
63c656830880d200120af899,2023-01-16T18:30:11.448Z,False,automatic,0.0,10.0,0.98828125,13:32,,7.3,880.0,680,60,4.8,348.0,,13:32,,7.4,,236.0,,,13:33,7.5,1920.0,1.18,18,93.75,13:33,,7.6,84.0,36,25.0,2.0,2.48,22.0,,2023-01-11
63c657750880d200120af90b,2023-01-16T18:30:11.448Z,False,automatic,0.0,0.0,0.91796875,13:36,,7.2,780.0,648,50,4.0,371.0,,13:36,,7.3,,204.0,,,13:36,7.5,1750.0,1.32,16,91.42857142857144,13:37,,7.7,78.0,34,20.0,2.2,2.78,19.0,,2023-01-12
63c658900880d200120af979,2023-01-16T18:30:11.448Z,False,automatic,0.0,30.0,1.0390625,13:40,,7.4,644.0,460,55,4.5,269.0,,13:41,,7.5,,156.0,,126.0,13:41,7.6,1460.0,0.92,12,82.1917808219178,13:41,,7.7,88.0,38,25.0,2.2,1.44,20.0,,2023-01-13
63d73ef71d5266001364422a,2023-01-29T18:30:10.736Z,False,automatic,0.0,30.0,0.9609375,21:19,,7.3,824.0,568,50,4.5,354.0,,21:20,,7.5,,164.0,,,21:20,7.6,1700.0,0.88,14,82.3529411764706,21:21,,7.8,64.0,25,20.0,2.2,1.16,17.0,,2023-01-14
63d740e71d526600136442a1,2023-01-29T18:30:10.736Z,False,automatic,0.0,30.0,0.90625,21:23,,7.4,872.0,528,45,3.6,342.0,,21:23,,7.4,,148.0,,,21:24,7.6,1820.0,1.32,16,87.91208791208791,21:24,,7.6,48.0,19,20.0,1.4,2.82,11.0,,2023-01-15
63d741651d526600136442d2,2023-01-29T18:30:10.736Z,False,automatic,0.0,30.0,1.0234375,21:31,,7.3,912.0,764,65,5.2,388.0,,21:31,,7.4,,212.0,,134.0,21:32,7.5,1990.0,1.46,20,100.50251256281408,21:32,,7.6,56.0,20,20.0,1.8,2.04,12.0,,2023-01-16
63d741e51d52660013644313,2023-01-29T18:30:10.736Z,False,automatic,0.0,30.0,1.0390625,21:33,,7.3,924.0,780,50,3.5,396.0,,21:33,,7.5,,140.0,,,21:34,7.6,2050.0,1.58,20,97.5609756097561,21:34,,7.7,76.0,28,25.0,1.6,2.2,18.0,,2023-01-17
63d7550f1d52660013644382,2023-01-29T18:30:10.736Z,False,automatic,0.0,30.0,1.1015625,22:52,,7.5,848.0,752,55,4.5,419.0,,22:53,,7.5,,0.0,,,22:56,7.6,,1.12,20,,22:56,,7.6,60.0,22,20.0,2.6,2.88,14.0,,2023-01-18
63d755df1d526600136443c4,2023-01-29T18:30:10.736Z,False,automatic,0.0,30.0,0.953125,22:52,,7.5,984.0,780,60,4.8,382.0,,22:53,,7.3,,236.0,0.0,159.0,22:56,7.4,2230.0,1.08,30,134.52914798206277,22:56,,7.5,48.0,18,15.0,2.2,2.06,11.0,,2023-01-19
63d756641d526600136443f5,2023-01-29T18:30:10.736Z,False,automatic,0.0,30.0,1.0703125,23:01,,7.2,774.0,568,65,5.8,370.0,,23:01,,7.3,0.0,192.0,,,23:01,7.6,2340.0,1.44,24,102.56410256410255,23:01,,7.6,56.0,23,20.0,2.6,2.84,14.0,,2023-01-20
63d756e81d52660013644444,2023-01-29T18:30:10.736Z,False,automatic,0.0,30.0,0.74609375,23:03,,7.3,858.0,632,60,5.4,390.0,,23:03,,7.4,,192.0,,,23:03,7.5,2440.0,0.92,26,106.55737704918032,23:04,,7.5,40.0,15,25.0,1.4,2.92,9.0,,2023-01-21
63d757611d52660013644475,2023-01-29T18:30:10.736Z,False,automatic,0.0,30.0,1.078125,23:05,,7.2,848.0,660,50,5.0,388.0,,23:05,,7.3,0.0,184.0,,118.0,23:05,7.4,2320.0,0.8,25,107.75862068965516,23:06,,7.5,40.0,14,15.0,1.8,2.0,9.0,,2023-01-22
63d757f31d526600136444a6,2023-01-29T18:30:10.736Z,False,automatic,0.0,30.0,1.1796875,23:07,,7.5,864.0,724,60,5.0,378.0,,23:08,,7.5,,252.0,,,23:08,7.6,2110.0,0.78,23,109.00473933649288,23:08,,7.7,52.0,20,25.0,2.8,0.96,12.0,,2023-01-23
63d7585f1d526600136444d7,2023-01-29T18:30:10.736Z,False,automatic,0.0,30.0,1.0859375,23:09,,7.5,892.0,748,65,5.5,388.0,,23:09,,7.6,,220.0,,,23:10,7.6,2150.0,0.72,20,93.02325581395348,23:10,,7.7,56.0,24,26.0,2.0,2.16,14.0,,2023-01-24
63d758d71d52660013644508,2023-01-29T18:30:10.736Z,False,automatic,0.0,30.0,1.0234375,23:11,,7.6,850.0,564,60,5.5,370.0,,23:11,,7.4,0.0,164.0,,104.0,23:12,7.6,1930.0,0.6,24,124.35233160621762,23:12,,7.7,50.0,21,25.0,2.4,1.02,13.0,,2023-01-25
63d759711d52660013644539,2023-01-29T18:30:10.736Z,False,automatic,0.0,30.0,1.015625,23:13,,7.5,628.0,444,60,5.0,228.0,,23:14,,7.6,,184.0,,,23:14,7.6,2040.0,0.66,18,88.23529411764706,23:15,,7.7,48.0,20,25.0,2.0,1.25,12.0,,2023-01-26
63d8c3ad414e9000113d19ac,2023-01-30T18:30:11.989Z,False,automatic,0.0,30.0,0.208984375,12:59,,7.2,858.0,636,65,4.5,390.0,,12:59,,7.3,,176.0,,,13:00,7.5,1620.0,0.8,18,111.1111111111111,13:00,,76.0,52.0,23,20.0,2.2,1.2,14.0,,2023-01-27
63db4ff9b1f91500128cb296,2023-02-01T18:30:10.32Z,False,automatic,0.0,30.0,0.83203125,23:08,,7.4,882.0,664,60,5.0,418.0,,23:22,,7.2,,184.0,,116.0,23:22,7.5,1620.0,1.1,18,111.1111111111111,23:23,,7.6,48.0,19,24.0,2.6,2.7,12.0,,2023-01-28
63db509ab1f91500128cb2e9,2023-02-01T18:30:10.32Z,False,automatic,0.0,30.0,0.83203125,23:24,,7.4,860.0,596,45,4.4,382.0,,23:25,,7.3,,172.0,,,23:25,7.5,1740.0,1.24,18,103.44827586206895,23:25,,7.6,44.0,18,15.0,1.4,2.28,10.0,,2023-01-29
63db515eb1f91500128cb346,2023-02-01T18:30:10.32Z,False,automatic,0.0,30.0,0.27734375,23:27,,7.4,732.0,632,55,4.5,386.0,,23:27,,7.5,,180.0,,,23:28,7.6,1930.0,1.28,18,93.26424870466322,23:28,,7.7,56.0,21,30.0,2.5,2.34,12.0,,2023-01-30
63db52ceb1f91500128cb399,2023-02-01T18:30:10.32Z,False,automatic,0.0,30.0,1.0,23:30,,7.4,874.0,664,50,3.5,358.0,,11:31,,7.5,0.0,188.0,,120.0,23:31,7.6,1870.0,1.2,20,106.951871657754,23:32,,7.6,52.0,20,25.0,2.2,2.32,13.0,,2023-01-31
63df36456b8571001269a79e,2023-02-04T18:30:10.503Z,False,automatic,0.0,0.0,1.125,22:21,,7.4,890.0,624,55,3.9,378.0,,22:22,,7.2,,192.0,,,22:22,7.6,1870.0,1.68,18,96.2566844919786,22:22,,7.7,64.0,27,20.0,2.0,2.92,17.0,,2023-02-01
63f88d96b6804b0013b0f42c,2023-02-23T18:30:11.012Z,False,automatic,0.0,30.0,0.88671875,15:41,,7.5,898.0,592,60,5.0,308.0,,15:41,,7.3,,180.0,,,15:41,7.6,1720.0,1.02,16,93.02325581395348,15:42,,7.6,66.0,25,24.0,2.5,2.76,18.0,,2023-02-02
63df36d06b8571001269a7cf,2023-02-04T18:30:10.503Z,False,automatic,0.0,30.0,1.03125,22:24,,7.4,908.0,608,55,4.0,366.0,,22:24,,7.3,,172.0,,110.0,22:25,7.6,1920.0,0.84,18,93.75,22:25,,7.7,76.0,28,26.0,2.0,1.24,10.0,,2023-02-03
63f1a9ccd0e0d500123dc9e0,2023-02-18T18:30:12.85Z,False,automatic,0.0,30.0,1.0390625,22:15,,7.3,880.0,604,50,3.6,364.0,,22:16,,7.3,,176.0,,,22:16,7.5,1880.0,1.08,17,90.42553191489364,22:16,,7.5,48.0,18,15.0,1.7,1.96,12.0,,2023-02-05
63f1aa78d0e0d500123dca28,2023-02-18T18:30:12.85Z,False,automatic,0.0,30.0,0.92578125,22:17,,7.4,912.0,764,60,4.5,374.0,,22:18,,7.3,,156.0,,112.0,22:18,7.6,1970.0,0.94,18,91.37055837563452,22:19,,7.7,42.0,16,20.0,2.4,2.08,9.0,,2023-02-06
63f1ab1cd0e0d500123dca5d,2023-02-18T18:30:12.85Z,False,automatic,0.0,30.0,1.0546875,22:20,,7.3,808.0,656,50,3.5,368.0,,22:21,,7.2,,156.0,,,22:21,7.7,1860.0,1.07,16,86.0215053763441,22:21,,7.6,64.0,26,22.0,2.6,2.11,18.0,,2023-02-07
63f1abc1d0e0d500123dca8e,2023-02-18T18:30:12.85Z,False,automatic,0.0,30.0,1.015625,22:23,,7.2,888.0,756,55,3.0,399.0,,22:24,,7.3,,184.0,,,22:24,7.6,2100.0,1.1,18,85.71428571428571,22:24,,7.7,32.0,19,20.0,2.8,2.6,13.0,,2023-02-08
63f1ac4fd0e0d500123dcabf,2023-02-18T18:30:12.85Z,False,automatic,0.0,30.0,1.1796875,22:26,,7.5,780.0,588,50,4.2,301.0,,22:26,,7.4,,204.0,,141.0,22:26,7.6,1810.0,0.88,16,88.39779005524862,22:27,,7.7,60.0,23,20.0,1.4,1.32,15.0,,2023-02-09
63f1ae9ed0e0d500123dcb34,2023-02-18T18:30:12.85Z,False,automatic,0.0,30.0,0.98828125,22:36,,7.4,848.0,504,60,5.5,330.0,,22:36,,7.3,,192.0,,,22:36,7.6,2050.0,1.4,20,97.5609756097561,22:37,,7.7,40.0,18,22.0,2.5,2.32,9.0,,2023-02-11
63f1af44d0e0d500123dcb65,2023-02-18T18:30:12.85Z,False,automatic,0.0,30.0,0.98046875,22:39,,7.5,692.0,492,45,5.2,291.0,,22:39,,7.4,,176.0,,129.0,22:39,7.6,2140.0,1.28,20,93.45794392523364,22:40,,7.7,36.0,16,15.0,2.2,2.18,12.0,,2023-02-12
